Date,years_since_halving,realized_vol_30,dxy_ret_30,dxy_ret_100,short_percent_r,long_percent_r,wr_composite,log_price_residual,log_price_residual_ma14
2022-01-14,1.678302532511978,-0.5004673409804371,-0.1388461234716,0.09547062245971899,0.2251113994657838,0.1099792917277426,0.6896669010795613,0.3810563726255918,0.406306720389495
2022-01-15,1.68104038329911,-0.5206419873616674,-0.09058754042987,0.100827524510098,0.2383420911577184,0.1132937494059103,0.6753668285848744,0.3813675855101532,0.3977054304126625
2022-01-16,1.6837782340862424,-0.5579418908074726,-0.144972717231346,0.116934036110305,0.2469591725011579,0.1138555515654904,0.6673029487326281,0.3784082299702351,0.3895197705635381
2022-01-17,1.6865160848733745,-0.5570139473028703,-0.144972717231346,0.116934036110305,0.2415897572703038,0.0992479192653843,0.6831396041892187,0.3567122856039173,0.3812476813412507
2022-01-18,1.6892539356605063,-0.5551570670189869,-0.086983156316158,0.17646472493830698,0.2555086870492568,0.0941012064733283,0.6744337821931661,0.3581990297560384,0.3740602325819694
2022-01-19,1.6919917864476386,-0.5514812745720332,-0.10771630063748301,0.126166501829576,0.2477566725890233,0.0806406790926544,0.6915819146456375,0.3417340551643395,0.3695238172019385
2022-01-20,1.6947296372347709,-0.6412378063422667,-0.077728263716918,0.129073345750336,0.2112858087759885,0.0555627426972974,0.7448910675553247,0.3144857266524088,0.3638206523203391
2022-01-21,1.6974674880219027,-0.19449429704539267,-0.045795423919737,0.16581606380016298,0.1722338293020091,0.0378711738343193,0.7964176941533183,0.2035441795439254,0.3530014928877974
2022-01-22,1.700205338809035,-0.27734833715936086,-0.039574803864087,0.178799523365833,0.141756515502691,0.0288222388482144,0.8335069857972036,0.1623124834025961,0.3390404027776463
2022-01-23,1.702943189596167,-0.19788356843789043,-0.039574803864087,0.180966244843623,0.1429309587886714,0.0423950581515455,0.8207335493692849,0.1959491958643937,0.327283783219833
2022-01-24,1.7056810403832992,-0.180966080041667,-0.010414338431274,0.21077237343847002,0.1681979095574993,0.0699296499421444,0.7736344614367126,0.2049648990813821,0.3164303029447144
2022-01-25,1.7084188911704312,-0.18006548142470213,-0.007290116358201,0.213965771194191,0.1947178851818223,0.0879052173452018,0.734493615490882,0.2117646064299059,0.3046235129245849
2022-01-26,1.7111567419575633,-0.1797365398499168,0.041627801136794,0.270356678875318,0.228694407903599,0.0954622863750756,0.697674996780997,0.2076647532365978,0.290632147440112
2022-01-27,1.7138945927446954,-0.27651293279439254,0.11018765297452,0.369975603671057,0.2606240667685612,0.1032586376266644,0.6630289816720167,0.2140543989028902,0.2794441286960268
2022-01-28,1.7166324435318274,-0.26317969641263317,0.13968480492315,0.396536894108956,0.2991304532463866,0.1162297998871636,0.6194076195874338,0.2299444805305839,0.268650422117812
2022-01-29,1.7193702943189595,-0.2730118789071746,0.135458518894218,0.373253719238433,0.3359838340013151,0.1276843745198995,0.579231677172041,0.237901918549964,0.2584028744777984
2022-01-30,1.7221081451060918,-0.27849972328790296,0.167241403234441,0.390983442885493,0.3586533696972578,0.130314138790527,0.5577700965086337,0.2307439014917296,0.2478554224436195
2022-01-31,1.7248459958932238,-0.312590991384283,0.09093788682274799,0.31300077834331,0.3883990071286345,0.1395705241032868,0.5262395217542184,0.2441796041572939,0.2398173737688607
2022-02-01,1.727583846680356,-0.30501835621461226,0.07525883082297699,0.296976686376546,0.4165704111311737,0.147851915736082,0.4971684064574556,0.2495439337629381,0.2320562954836392
2022-02-02,1.730321697467488,-0.24616553666637667,-0.031171594869311002,0.227055211410922,0.397356652070752,0.1268520332216468,0.5261968139369225,0.2009017223588021,0.2219968431403865
2022-02-03,1.73305954825462,-0.2406608145296421,-0.094506558672453,0.152208659034183,0.392189973680048,0.1191833513411177,0.5353691904044071,0.2050082500212084,0.2141770233810151
2022-02-04,1.735797399041752,0.14861227708404653,-0.07381214954279,0.17259777711991098,0.4913989440049928,0.17638263345729,0.4188926623594491,0.3142081649585986,0.2220815937677775
2022-02-05,1.7385352498288844,0.1465659523526642,-0.07999965122767899,0.228174067233968,0.5698880065882707,0.2041437688612502,0.3423073100442336,0.3113440698125345,0.232726707082773
2022-02-06,1.7412731006160165,0.1185216383169918,-0.027156310072815,0.144496448221889,0.6529611881773794,0.2316636299277576,0.2666425409499763,0.3330685455802253,0.2425209463481896
2022-02-07,1.7440109514031483,0.15168313822922444,-0.035512465581459,0.135996466419923,0.7272055608022754,0.2654745202773584,0.2003744663173776,0.3647112081119985,0.2539313969932336
2022-02-08,1.7467488021902806,0.15217122913345854,-0.010444795942378002,0.161495601222938,0.7711382652841228,0.2862860984578282,0.1633418015977782,0.3695632629091463,0.2652027295988937
2022-02-09,1.749486652977413,0.1519772746063812,-0.052088760404974996,0.171495596235005,0.8086368243092491,0.2997862290336869,0.1339951308745098,0.3730699282669221,0.2770173849582025
2022-02-10,1.7522245037645447,0.15013656247778345,-0.00732061209094,0.155171300955745,0.8144795505198351,0.2956716505054996,0.1306673119798423,0.3540074828869528,0.287014033814207
2022-02-11,1.754962354551677,0.14723346161956535,0.11368440326891201,0.23652260880747,0.7956756274950706,0.2773644332379172,0.1476520587284066,0.3256515538968649,0.2938502533403699
