Date,Difficulty,Difficulty_log_trend,Difficulty_residuals,Difficulty_vol_trend,Difficulty_scaled_residuals,Transaction Count,Transaction Count_log_trend,Transaction Count_residuals,Transaction Count_vol_trend,Transaction Count_scaled_residuals,Active Addresses Count,Active Addresses Count_log_trend,Active Addresses Count_residuals,Active Addresses Count_vol_trend,Active Addresses Count_scaled_residuals,30 Day Active Supply,30 Day Active Supply_log_trend,30 Day Active Supply_residuals,30 Day Active Supply_vol_trend,30 Day Active Supply_scaled_residuals,1 Year Active Supply,1 Year Active Supply_log_trend,1 Year Active Supply_residuals,1 Year Active Supply_vol_trend,1 Year Active Supply_scaled_residuals,CurrentSupply,CurrentSupply_log_trend,CurrentSupply_residuals,CurrentSupply_vol_trend,CurrentSupply_scaled_residuals,LogPriceUSD,LogPriceUSD_log_trend,LogPriceUSD_residuals,LogPriceUSD_vol_trend,LogPriceUSD_scaled_residuals
2015-03-26,24.56738572641772,23.360886710083335,1.2064990163343836,0.07119328189725097,16.946809926190113,11.52720305338836,11.496760521892357,0.03044253149600351,0.1406530420843988,0.21643706417481168,12.355474926678038,12.313990878157702,0.041484048520336714,0.12426943268415222,0.3338234320725846,4.34399105549428,4.3479236771060945,-0.003932621611814291,0.07574087433466807,-0.05192205194829991,5.597159779509292,5.686179383740362,-0.08901960423107003,0.00861792802361429,-10.329583165134851,6.453489790310101,6.432222933180553,0.021266857129548455,0.0010948605209032893,19.424261559822003,5.5195911452103665,6.040110250194132,-0.5205191049837659,0.10936877624350835,-4.759302635194856
2015-03-27,24.56738572641772,23.365819868216548,1.201565858201171,0.07117444415950189,16.881984431216107,11.496419996068342,11.497664526242376,-0.001244530174034253,0.14064780306334976,-0.008848557509808376,12.345169149158767,12.314987589718701,0.030181559440066508,0.12425787227378146,0.2428945457360358,4.341669435968317,4.347988580118873,-0.0063191441505559,0.0757350016810088,-0.08343756533038381,5.596368522063907,5.686285512188736,-0.0899169901248289,0.008617463996823423,-10.43427511364993,6.453795430122575,6.432447815394665,0.021347614727909914,0.0010944539048482116,19.5052661727865,5.510921162485111,6.042547111039909,-0.5316259485547974,0.10934997968603448,-4.861692247965671
2015-03-28,24.56738572641772,23.370750516954757,1.1966352094629613,0.07115560642175281,16.81715987873502,11.395750994100725,11.498567958829861,-0.10281696472913637,0.14064256404230072,-0.731051552062236,12.377539671138354,12.315983677052126,0.061555994086228694,0.12424631186341072,0.4954351816406416,4.328611040682686,4.348053441110537,-0.019442400427850615,0.07572912902734953,-0.2567360892375905,5.595488255375175,5.686391571947346,-0.0909033165721711,0.008616999970032558,-10.549299859383385,6.454059885093901,6.432672558374838,0.021387326719063182,0.0010940472887931338,19.548813783594294,5.534304540171209,6.044982893846161,-0.510678353674952,0.1093311831285606,-4.670930461572471
2015-03-29,24.56738572641772,23.375678658849637,1.1917070675680819,0.07113676868400373,16.752336233625645,11.428401899899574,11.499470820377608,-0.0710689204780337,0.1406373250212517,-0.5053347002105912,12.553382372403275,12.316979140939376,0.23640323146389974,0.12423475145303997,1.902875231760405,4.324014573279394,4.348118260135461,-0.02410368685606734,0.07572325637369026,-0.31831286727972874,5.593146625945417,5.686497563105052,-0.09335093715963438,0.008616535943241693,-10.833928828771777,6.454333200854258,6.432897162293372,0.021436038560885606,0.001093640672738056,19.60062303390565,5.492928159811228,6.047417599566309,-0.5544894397550806,0.10931238657108672,-5.072521579194428
2015-03-30,24.56738572641772,23.38060429644895,1.186781429968768,0.07111793094625465,16.687513460784512,11.55340500085822,11.500373111607047,0.05303188925117297,0.14063208600020266,0.3770966552476264,12.453272509477893,12.317973982160385,0.13529852731750758,0.12422319104266921,1.0891567523091088,4.327435168258667,4.34818303724792,-0.02074786898925307,0.07571738372003099,-0.2740172463693332,5.59308413327177,5.68660348575054,-0.0935193524787703,0.008616071916450828,-10.854058947698897,6.454586799640769,6.433121627322254,0.02146517231851508,0.001093234056682978,19.634562413508554,5.514786431114508,6.0498512291524875,-0.5350647980379799,0.10929359001361284,-4.8956649513602395
2015-03-31,24.56738572641772,23.3855274322966,1.1818582941211204,0.07109909320850558,16.622691525125315,11.649874759906268,11.501274833238234,0.1485999266680338,0.14062684697915362,1.0566967109065746,12.493523441239551,12.318968201493632,0.1745552397459189,0.12421163063229847,1.4053051140005701,4.327556333713883,4.348247772502079,-0.020691438788196237,0.07571151106637172,-0.2732931689879667,5.592324166994086,5.6867093399723245,-0.09438517297823878,0.008615607889659961,-10.955137952774678,6.454854615851978,6.433345953633148,0.021508662218830743,0.0010928274406279003,19.681663745991425,5.50008399358864,6.052283783555566,-0.5521997899669264,0.10927479345613897,-5.053313509016789
2015-04-01,24.56738572641772,23.39044806893257,1.1769376574851478,0.0710802554707565,16.557870391579527,11.70146100823065,11.502175985989872,0.19928502224077782,0.14062160795810458,1.4171721198078666,12.521634927709021,12.319961799716129,0.20167312799289228,0.12420007022192772,1.6237762799371314,4.347713026361626,4.3483124659520005,-0.0005994395903741179,0.07570563841271245,-0.007918030980813449,5.591443814951985,5.68681512585875,-0.09537131090676532,0.008615143862869096,-11.070193652576322,6.4550902348011086,6.433570141397403,0.021520093403705864,0.0010924208245728225,19.69945365342246,5.5101403590669795,6.054715263725171,-0.5445749046581918,0.10925599689866508,-4.984393718573498
2015-04-02,24.56738572641772,23.395366208893023,1.1720195175246957,0.07106141773300742,16.493050025095442,11.606014999146957,11.503076570579298,0.10293842856765956,0.14061636893705554,0.7320515338704141,12.428299777060015,12.320954777603431,0.10734499945658449,0.12418850981155696,0.8643714271108436,4.3556233179498385,4.348377117651642,0.007246200298196115,0.07569976575905318,0.09572288930536774,5.592980035582526,5.686920843497988,-0.09394080791546155,0.008614679836078231,-10.904735834991566,6.45538646469392,6.433794190786049,0.021592273907870663,0.0010920142085177448,19.772887330082572,5.535876789771285,6.057145670609664,-0.5212688808383792,0.1092372003411912,-4.771898942944795
2015-04-03,24.56738572641772,23.40028185471023,1.1671038717074893,0.07104257999525834,16.428230390638774,11.570798068160682,11.503976587722493,0.0668214804381897,0.14061112991600652,0.4752218439472411,12.3917261452321,12.321947135929648,0.06977900930245262,0.12417694940118622,0.5619320625844433,4.330354448370311,4.348441727654856,-0.018087279284544344,0.07569389310539391,-0.2389529530388952,5.593381969533299,5.68702649297804,-0.09364452344474117,0.008614215809287364,-10.870928418554234,6.455646931727728,6.4340181019698015,0.021628829757926127,0.001091607592462667,19.8137406768411,5.540609070828935,6.059575005156134,-0.5189659343271993,0.10921840378371733,-4.751634489686331
2015-04-04,24.56738572641772,23.405195008912628,1.1621907175050907,0.07102374225750926,16.3634114531921,11.380593352921188,11.504876038134089,-0.12428268521290065,0.14060589089495748,-0.8839080953283002,12.403639893914692,12.32293887546744,0.08070101844725208,0.12416538899081547,0.6499477761328606,4.321136274677366,4.34850629601539,-0.02737002133802413,0.07568802045173464,-0.3616162924419152,5.5930667433612875,5.687132074386739,-0.09406533102545112,0.0086137517824965,-10.920367036416787,6.455919814097168,6.434241875119056,0.021677938978111655,0.001091200976407589,19.866128647977344,5.537121049905659,6.062003268310448,-0.5248822184047892,0.10919960722624344,-4.806631010286699
